1000
_1_	N=200	M=167		S=33	Z=19	B=77	D1=56	D2=53	C=0.3117	D=0.9464	X=0.0823	
_473_	N=600	M=489		S=111	Z=23	B=182	D1=132	D2=131	C=0.2802	D=0.9924	X=0.0625	

_474_	N=800	M=661		S=139	Z=24	B=207	D1=149	D2=148	C=0.2850	D=0.9933	X=0.0675	

_475_	N=1000	M=838		S=162	Z=24	B=213	D1=166	D2=157	C=0.2629	D=0.9458	X=0.0702	

_476_	N=1200	M=975		S=225	Z=25	B=230	D1=174	D2=168	C=0.2696	D=0.9655	X=0.0697	

_477_	N=1400	M=1167		S=233	Z=26	B=285	D1=213	D2=213	C=0.2526	D=1.0000	X=0.0643	

_478_	N=1600	M=1333		S=267	Z=25	B=278	D1=220	D2=217	C=0.2194	D=0.9864	X=0.0657	

_479_	N=1800	M=1559		S=241	Z=26	B=282	D1=225	D2=216	C=0.2340	D=0.9600	X=0.0685	

_480_	N=2000	M=1681		S=319	Z=25	B=265	D1=213	D2=208	C=0.2151	D=0.9765	X=0.0706	

_481_	N=200	M=163		S=37	Z=21	B=97	D1=58	D2=59	C=0.4021	D=0.9831	X=0.0645	

_482_	N=400	M=325		S=75	Z=22	B=158	D1=100	D2=107	C=0.3671	D=0.9346	X=0.0676	

_483_	N=600	M=489		S=111	Z=24	B=190	D1=132	D2=134	C=0.3053	D=0.9851	X=0.0655	

_484_	N=800	M=633		S=167	Z=23	B=207	D1=151	D2=149	C=0.2802	D=0.9868	X=0.0671	

_485_	N=1000	M=796		S=204	Z=23	B=226	D1=163	D2=167	C=0.2788	D=0.9760	X=0.0640	

_486_	N=1200	M=970		S=230	Z=23	B=248	D1=199	D2=187	C=0.2460	D=0.9397	X=0.0663	

_487_	N=1400	M=1133		S=267	Z=24	B=257	D1=202	D2=201	C=0.2179	D=0.9950	X=0.0669	

_488_	N=1600	M=1295		S=305	Z=24	B=265	D1=216	D2=204	C=0.2302	D=0.9444	X=0.0627	

_489_	N=1800	M=1445		S=355	Z=23	B=276	D1=220	D2=227	C=0.2029	D=0.9692	X=0.0670	

_490_	N=2000	M=1602		S=398	Z=25	B=284	D1=229	D2=219	C=0.2289	D=0.9563	X=0.0665	

_491_	N=200	M=161		S=39	Z=21	B=101	D1=58	D2=62	C=0.4257	D=0.9355	X=0.0624	

_492_	N=400	M=333		S=67	Z=22	B=172	D1=118	D2=100	C=0.4186	D=0.8475	X=0.0630	

_493_	N=600	M=494		S=106	Z=22	B=162	D1=118	D2=114	C=0.2963	D=0.9661	X=0.0721	

_494_	N=800	M=656		S=144	Z=25	B=209	D1=150	D2=155	C=0.2823	D=0.9677	X=0.0709	

_495_	N=1000	M=811		S=189	Z=23	B=235	D1=173	D2=179	C=0.2638	D=0.9665	X=0.0674	

_496_	N=1200	M=989		S=211	Z=25	B=234	D1=179	D2=187	C=0.2350	D=0.9572	X=0.0675	

_497_	N=1400	M=1157		S=243	Z=26	B=274	D1=212	D2=206	C=0.2482	D=0.9717	X=0.0684	

_498_	N=1600	M=1322		S=278	Z=25	B=281	D1=207	D2=226	C=0.2633	D=0.9159	X=0.0679	

_499_	N=1800	M=1472		S=328	Z=25	B=275	D1=214	D2=214	C=0.2218	D=1.0000	X=0.0683	

_500_	N=2000	M=1666		S=334	Z=26	B=306	D1=249	D2=238	C=0.2222	D=0.9558	X=0.0671	

_501_	N=200	M=163		S=37	Z=21	B=101	D1=64	D2=60	C=0.4059	D=0.9375	X=0.0733	

_502_	N=400	M=335		S=65	Z=22	B=162	D1=103	D2=104	C=0.3642	D=0.9904	X=0.0676	

_503_	N=600	M=493		S=107	Z=24	B=186	D1=132	D2=144	C=0.2903	D=0.9167	X=0.0669	

_504_	N=800	M=663		S=137	Z=24	B=221	D1=152	D2=155	C=0.3122	D=0.9806	X=0.0676	

_505_	N=1000	M=842		S=158	Z=22	B=215	D1=157	D2=158	C=0.2698	D=0.9937	X=0.0691	

_506_	N=1200	M=999		S=201	Z=25	B=248	D1=187	D2=186	C=0.2500	D=0.9947	X=0.0677	

_507_	N=1400	M=1143		S=257	Z=24	B=260	D1=207	D2=197	C=0.2423	D=0.9517	X=0.0681	

_508_	N=1600	M=1317		S=283	Z=25	B=265	D1=201	D2=211	C=0.2415	D=0.9526	X=0.0710	

_509_	N=1800	M=1479		S=321	Z=23	B=303	D1=248	D2=230	C=0.2409	D=0.9274	X=0.0631	

_510_	N=2000	M=1637		S=363	Z=25	B=303	D1=247	D2=223	C=0.2640	D=0.9028	X=0.0706	

_511_	N=200	M=164		S=36	Z=18	B=101	D1=65	D2=61	C=0.3960	D=0.9385	X=0.0673	

_512_	N=400	M=324		S=76	Z=23	B=150	D1=97	D2=98	C=0.3533	D=0.9898	X=0.0702	

_513_	N=600	M=480		S=120	Z=24	B=175	D1=125	D2=124	C=0.2914	D=0.9920	X=0.0717	

_514_	N=800	M=652		S=148	Z=24	B=215	D1=163	D2=157	C=0.2698	D=0.9632	X=0.0640	

_515_	N=1000	M=816		S=184	Z=25	B=249	D1=176	D2=185	C=0.2932	D=0.9514	X=0.0711	

_516_	N=1200	M=968		S=232	Z=24	B=272	D1=207	D2=198	C=0.2721	D=0.9565	X=0.0677	

_517_	N=1400	M=1148		S=252	Z=23	B=263	D1=206	D2=200	C=0.2395	D=0.9709	X=0.0680	

_518_	N=1600	M=1300		S=300	Z=24	B=296	D1=228	D2=219	C=0.2601	D=0.9605	X=0.0657	

_519_	N=1800	M=1459		S=341	Z=26	B=301	D1=233	D2=238	C=0.2259	D=0.9790	X=0.0652	

_520_	N=2000	M=1632		S=368	Z=24	B=315	D1=251	D2=254	C=0.2032	D=0.9882	X=0.0635	

_521_	N=200	M=164		S=36	Z=20	B=106	D1=59	D2=65	C=0.4434	D=0.9077	X=0.0725	

_522_	N=400	M=326		S=74	Z=23	B=169	D1=108	D2=115	C=0.3609	D=0.9391	X=0.0626	

_523_	N=600	M=490		S=110	Z=24	B=201	D1=139	D2=138	C=0.3134	D=0.9928	X=0.0642	

_524_	N=800	M=661		S=139	Z=22	B=221	D1=161	D2=160	C=0.2760	D=0.9938	X=0.0665	

_525_	N=1000	M=834		S=166	Z=25	B=244	D1=182	D2=175	C=0.2828	D=0.9615	X=0.0694	

_526_	N=1200	M=982		S=218	Z=23	B=247	D1=188	D2=179	C=0.2753	D=0.9521	X=0.0692	

_527_	N=1400	M=1136		S=264	Z=25	B=266	D1=209	D2=197	C=0.2594	D=0.9426	X=0.0686	

_528_	N=1600	M=1298		S=302	Z=24	B=270	D1=201	D2=216	C=0.2556	D=0.9306	X=0.0643	

_529_	N=1800	M=1450		S=350	Z=24	B=283	D1=219	D2=223	C=0.2261	D=0.9821	X=0.0655	

_530_	N=2000	M=1617		S=383	Z=24	B=288	D1=244	D2=230	C=0.2014	D=0.9426	X=0.0650	

_531_	N=200	M=166		S=34	Z=22	B=100	D1=62	D2=60	C=0.4000	D=0.9677	X=0.0670	

_532_	N=400	M=326		S=74	Z=23	B=157	D1=102	D2=104	C=0.3503	D=0.9808	X=0.0684	

_533_	N=600	M=484		S=116	Z=22	B=205	D1=142	D2=140	C=0.3171	D=0.9859	X=0.0642	

_534_	N=800	M=656		S=144	Z=24	B=212	D1=150	D2=156	C=0.2925	D=0.9615	X=0.0653	

_535_	N=1000	M=805		S=195	Z=22	B=222	D1=161	D2=172	C=0.2748	D=0.9360	X=0.0717	

_536_	N=1200	M=985		S=215	Z=25	B=251	D1=188	D2=190	C=0.2510	D=0.9895	X=0.0673	

_537_	N=1400	M=1160		S=240	Z=25	B=272	D1=207	D2=207	C=0.2390	D=1.0000	X=0.0673	

_538_	N=1600	M=1312		S=288	Z=24	B=275	D1=213	D2=226	C=0.2255	D=0.9425	X=0.0656	

_539_	N=1800	M=1464		S=336	Z=24	B=298	D1=233	D2=239	C=0.2181	D=0.9749	X=0.0677	

_540_	N=2000	M=1621		S=379	Z=25	B=296	D1=230	D2=250	C=0.2230	D=0.9200	X=0.0664	

_541_	N=200	M=164		S=36	Z=24	B=110	D1=63	D2=69	C=0.4273	D=0.9130	X=0.0649	

_542_	N=400	M=320		S=80	Z=23	B=166	D1=109	D2=104	C=0.3735	D=0.9541	X=0.0644	

_543_	N=600	M=493		S=107	Z=25	B=179	D1=131	D2=136	C=0.2682	D=0.9632	X=0.0655	

_544_	N=800	M=662		S=138	Z=25	B=227	D1=158	D2=164	C=0.3040	D=0.9634	X=0.0634	

_545_	N=1000	M=815		S=185	Z=24	B=232	D1=173	D2=179	C=0.2543	D=0.9665	X=0.0646	

_546_	N=1200	M=977		S=223	Z=25	B=257	D1=189	D2=192	C=0.2646	D=0.9844	X=0.0678	

_547_	N=1400	M=1145		S=255	Z=24	B=275	D1=213	D2=209	C=0.2400	D=0.9812	X=0.0667	

_548_	N=1600	M=1298		S=302	Z=24	B=259	D1=205	D2=209	C=0.2085	D=0.9809	X=0.0681	

_549_	N=1800	M=1464		S=336	Z=24	B=288	D1=237	D2=222	C=0.2292	D=0.9367	X=0.0667	

_550_	N=2000	M=1623		S=377	Z=26	B=309	D1=243	D2=243	C=0.2136	D=1.0000	X=0.0665	

_551_	N=200	M=166		S=34	Z=22	B=107	D1=68	D2=64	C=0.4019	D=0.9412	X=0.0639	

_552_	N=400	M=328		S=72	Z=23	B=147	D1=95	D2=98	C=0.3537	D=0.9694	X=0.0674	

_553_	N=600	M=488		S=112	Z=24	B=196	D1=137	D2=128	C=0.3469	D=0.9343	X=0.0668	

_554_	N=800	M=658		S=142	Z=24	B=217	D1=161	D2=156	C=0.2811	D=0.9689	X=0.0639	

_555_	N=1000	M=813		S=187	Z=25	B=234	D1=176	D2=173	C=0.2607	D=0.9830	X=0.0702	

_556_	N=1200	M=993		S=207	Z=25	B=256	D1=188	D2=193	C=0.2656	D=0.9741	X=0.0667	

_557_	N=1400	M=1154		S=246	Z=23	B=266	D1=215	D2=192	C=0.2782	D=0.8930	X=0.0663	

_558_	N=1600	M=1303		S=297	Z=26	B=290	D1=217	D2=231	C=0.2517	D=0.9394	X=0.0675	

_559_	N=1800	M=1487		S=313	Z=24	B=296	D1=236	D2=232	C=0.2162	D=0.9831	X=0.0664	

_560_	N=2000	M=1639		S=361	Z=24	B=283	D1=224	D2=227	C=0.2085	D=0.9868	X=0.0667	

_561_	N=200	M=161		S=39	Z=19	B=90	D1=55	D2=57	C=0.3889	D=0.9649	X=0.0701	

_562_	N=400	M=339		S=61	Z=21	B=119	D1=86	D2=84	C=0.2941	D=0.9767	X=0.0692	

_563_	N=600	M=489		S=111	Z=23	B=171	D1=116	D2=119	C=0.3216	D=0.9748	X=0.0684	

_564_	N=800	M=646		S=154	Z=22	B=199	D1=132	D2=147	C=0.3367	D=0.8980	X=0.0748	

_565_	N=1000	M=815		S=185	Z=23	B=209	D1=153	D2=154	C=0.2679	D=0.9935	X=0.0715	

_566_	N=1200	M=976		S=224	Z=25	B=237	D1=179	D2=189	C=0.2447	D=0.9471	X=0.0677	

_567_	N=1400	M=1151		S=249	Z=25	B=235	D1=177	D2=181	C=0.2468	D=0.9779	X=0.0716	

_568_	N=1600	M=1320		S=280	Z=23	B=219	D1=173	D2=180	C=0.2100	D=0.9611	X=0.0686	

_569_	N=1800	M=1476		S=324	Z=24	B=250	D1=198	D2=206	C=0.2080	D=0.9612	X=0.0730	

_570_	N=2000	M=1632		S=368	Z=25	B=282	D1=218	D2=235	C=0.2270	D=0.9277	X=0.0678	

_571_	N=200	M=162		S=38	Z=22	B=106	D1=63	D2=62	C=0.4151	D=0.9841	X=0.0705	

_572_	N=400	M=348		S=52	Z=24	B=150	D1=94	D2=100	C=0.3733	D=0.9400	X=0.0632	

_573_	N=600	M=504		S=96	Z=25	B=189	D1=133	D2=140	C=0.2963	D=0.9500	X=0.0644	

_574_	N=800	M=667		S=133	Z=25	B=206	D1=158	D2=143	C=0.3058	D=0.9051	X=0.0635	

_575_	N=1000	M=852		S=148	Z=25	B=239	D1=188	D2=171	C=0.2845	D=0.9096	X=0.0663	

_576_	N=1200	M=1008		S=192	Z=25	B=248	D1=189	D2=193	C=0.2379	D=0.9793	X=0.0667	

_577_	N=1400	M=1165		S=235	Z=25	B=275	D1=206	D2=223	C=0.2509	D=0.9238	X=0.0656	

_578_	N=1600	M=1342		S=258	Z=25	B=287	D1=214	D2=229	C=0.2544	D=0.9345	X=0.0643	

_579_	N=1800	M=1492		S=308	Z=26	B=305	D1=246	D2=241	C=0.2098	D=0.9797	X=0.0625	

_580_	N=2000	M=1669		S=331	Z=26	B=306	D1=245	D2=236	C=0.2288	D=0.9633	X=0.0673	

_581_	N=200	M=162		S=38	Z=21	B=97	D1=64	D2=57	C=0.4124	D=0.8906	X=0.0628	

_582_	N=400	M=325		S=75	Z=23	B=148	D1=95	D2=103	C=0.3581	D=0.9223	X=0.0711	

_583_	N=600	M=480		S=120	Z=23	B=180	D1=128	D2=125	C=0.3056	D=0.9766	X=0.0664	

_584_	N=800	M=646		S=154	Z=22	B=190	D1=139	D2=139	C=0.2684	D=1.0000	X=0.0727	

_585_	N=1000	M=799		S=201	Z=25	B=235	D1=173	D2=169	C=0.2809	D=0.9769	X=0.0668	

_586_	N=1200	M=983		S=217	Z=26	B=257	D1=193	D2=184	C=0.2840	D=0.9534	X=0.0667	

_587_	N=1400	M=1112		S=288	Z=23	B=249	D1=195	D2=193	C=0.2249	D=0.9897	X=0.0700	

_588_	N=1600	M=1287		S=313	Z=26	B=281	D1=225	D2=222	C=0.2100	D=0.9867	X=0.0649	

_589_	N=1800	M=1442		S=358	Z=25	B=287	D1=228	D2=229	C=0.2056	D=0.9956	X=0.0649	

_590_	N=2000	M=1630		S=370	Z=24	B=295	D1=247	D2=242	C=0.1797	D=0.9798	X=0.0649	

_591_	N=200	M=158		S=42	Z=22	B=99	D1=60	D2=59	C=0.4040	D=0.9833	X=0.0665	

_592_	N=400	M=317		S=83	Z=24	B=163	D1=112	D2=111	C=0.3190	D=0.9911	X=0.0634	

_593_	N=600	M=474		S=126	Z=23	B=189	D1=126	D2=140	C=0.3333	D=0.9000	X=0.0678	

_594_	N=800	M=643		S=157	Z=24	B=216	D1=152	D2=170	C=0.2963	D=0.8941	X=0.0626	

_595_	N=1000	M=798		S=202	Z=24	B=245	D1=178	D2=177	C=0.2776	D=0.9944	X=0.0639	

_596_	N=1200	M=956		S=244	Z=24	B=261	D1=201	D2=200	C=0.2337	D=0.9950	X=0.0623	

_597_	N=1400	M=1122		S=278	Z=24	B=267	D1=205	D2=203	C=0.2397	D=0.9902	X=0.0652	

_598_	N=1600	M=1277		S=323	Z=24	B=261	D1=209	D2=200	C=0.2337	D=0.9569	X=0.0698	

_599_	N=1800	M=1439		S=361	Z=25	B=295	D1=224	D2=236	C=0.2407	D=0.9492	X=0.0651	

_600_	N=2000	M=1611		S=389	Z=25	B=294	D1=237	D2=232	C=0.2109	D=0.9789	X=0.0658	

_601_	N=200	M=166		S=34	Z=22	B=107	D1=59	D2=64	C=0.4486	D=0.9219	X=0.0599	

_602_	N=400	M=335		S=65	Z=23	B=138	D1=97	D2=99	C=0.2971	D=0.9798	X=0.0647	

_603_	N=600	M=499		S=101	Z=22	B=179	D1=120	D2=127	C=0.3296	D=0.9449	X=0.0670	

_604_	N=800	M=664		S=136	Z=22	B=209	D1=155	D2=157	C=0.2584	D=0.9873	X=0.0628	

_605_	N=1000	M=843		S=157	Z=25	B=236	D1=173	D2=183	C=0.2669	D=0.9454	X=0.0650	

_606_	N=1200	M=992		S=208	Z=25	B=262	D1=201	D2=206	C=0.2328	D=0.9757	X=0.0618	

_607_	N=1400	M=1155		S=245	Z=25	B=251	D1=191	D2=194	C=0.2390	D=0.9845	X=0.0693	

_608_	N=1600	M=1325		S=275	Z=25	B=269	D1=208	D2=209	C=0.2268	D=0.9952	X=0.0697	

_609_	N=1800	M=1497		S=303	Z=25	B=278	D1=231	D2=230	C=0.1727	D=0.9957	X=0.0641	

_610_	N=2000	M=1650		S=350	Z=25	B=288	D1=239	D2=236	C=0.1806	D=0.9874	X=0.0641	

_611_	N=200	M=164		S=36	Z=22	B=83	D1=54	D2=54	C=0.3494	D=1.0000	X=0.0901	

_612_	N=400	M=330		S=70	Z=24	B=134	D1=96	D2=92	C=0.3134	D=0.9583	X=0.0715	

_613_	N=600	M=493		S=107	Z=24	B=190	D1=126	D2=134	C=0.3368	D=0.9403	X=0.0685	

_614_	N=800	M=670		S=130	Z=24	B=202	D1=144	D2=157	C=0.2871	D=0.9172	X=0.0699	

_615_	N=1000	M=833		S=167	Z=24	B=228	D1=174	D2=171	C=0.2500	D=0.9828	X=0.0699	

_616_	N=1200	M=993		S=207	Z=24	B=241	D1=182	D2=187	C=0.2448	D=0.9733	X=0.0692	

_617_	N=1400	M=1183		S=217	Z=25	B=263	D1=213	D2=207	C=0.2129	D=0.9718	X=0.0654	

_618_	N=1600	M=1336		S=264	Z=24	B=249	D1=206	D2=191	C=0.2329	D=0.9272	X=0.0674	

_619_	N=1800	M=1490		S=310	Z=26	B=274	D1=219	D2=219	C=0.2007	D=1.0000	X=0.0656	

_620_	N=2000	M=1664		S=336	Z=26	B=273	D1=214	D2=225	C=0.2161	D=0.9511	X=0.0708	

_621_	N=200	M=164		S=36	Z=21	B=100	D1=65	D2=62	C=0.3800	D=0.9538	X=0.0660	

_622_	N=400	M=326		S=74	Z=22	B=156	D1=104	D2=107	C=0.3333	D=0.9720	X=0.0624	

_623_	N=600	M=476		S=124	Z=23	B=183	D1=124	D2=128	C=0.3224	D=0.9688	X=0.0691	

_624_	N=800	M=648		S=152	Z=24	B=225	D1=151	D2=168	C=0.3289	D=0.8988	X=0.0712	

_625_	N=1000	M=821		S=179	Z=22	B=235	D1=177	D2=171	C=0.2723	D=0.9661	X=0.0691	

_626_	N=1200	M=972		S=228	Z=24	B=247	D1=180	D2=185	C=0.2713	D=0.9730	X=0.0665	

_627_	N=1400	M=1126		S=274	Z=22	B=247	D1=199	D2=194	C=0.2146	D=0.9749	X=0.0683	

_628_	N=1600	M=1297		S=303	Z=25	B=281	D1=213	D2=211	C=0.2491	D=0.9906	X=0.0622	

_629_	N=1800	M=1478		S=322	Z=24	B=281	D1=237	D2=225	C=0.1993	D=0.9494	X=0.0660	

_630_	N=2000	M=1624		S=376	Z=25	B=301	D1=234	D2=240	C=0.2226	D=0.9750	X=0.0637	

_631_	N=200	M=165		S=35	Z=21	B=111	D1=71	D2=68	C=0.3874	D=0.9577	X=0.0653	

_632_	N=400	M=330		S=70	Z=23	B=152	D1=99	D2=102	C=0.3487	D=0.9706	X=0.0633	

_633_	N=600	M=501		S=99	Z=24	B=204	D1=142	D2=144	C=0.3039	D=0.9861	X=0.0654	

_634_	N=800	M=660		S=140	Z=26	B=210	D1=147	D2=154	C=0.3000	D=0.9545	X=0.0671	

_635_	N=1000	M=842		S=158	Z=24	B=222	D1=174	D2=167	C=0.2477	D=0.9598	X=0.0711	

_636_	N=1200	M=976		S=224	Z=25	B=262	D1=197	D2=197	C=0.2481	D=1.0000	X=0.0637	

_637_	N=1400	M=1145		S=255	Z=26	B=265	D1=198	D2=215	C=0.2528	D=0.9209	X=0.0652	

_638_	N=1600	M=1309		S=291	Z=26	B=273	D1=214	D2=217	C=0.2161	D=0.9862	X=0.0664	

_639_	N=1800	M=1484		S=316	Z=26	B=274	D1=219	D2=221	C=0.2007	D=0.9910	X=0.0693	

_640_	N=2000	M=1653		S=347	Z=26	B=300	D1=249	D2=241	C=0.1967	D=0.9679	X=0.0639	

_641_	N=200	M=166		S=34	Z=24	B=97	D1=64	D2=57	C=0.4124	D=0.8906	X=0.0756	

_642_	N=400	M=332		S=68	Z=23	B=143	D1=92	D2=100	C=0.3566	D=0.9200	X=0.0686	

_643_	N=600	M=499		S=101	Z=24	B=203	D1=140	D2=143	C=0.3103	D=0.9790	X=0.0633	

_644_	N=800	M=674		S=126	Z=24	B=192	D1=147	D2=143	C=0.2552	D=0.9728	X=0.0716	

_645_	N=1000	M=840		S=160	Z=24	B=232	D1=176	D2=177	C=0.2414	D=0.9944	X=0.0678	

_646_	N=1200	M=1010		S=190	Z=23	B=235	D1=185	D2=176	C=0.2511	D=0.9514	X=0.0684	

_647_	N=1400	M=1171		S=229	Z=25	B=255	D1=206	D2=193	C=0.2431	D=0.9369	X=0.0640	

_648_	N=1600	M=1353		S=247	Z=26	B=266	D1=211	D2=213	C=0.2068	D=0.9906	X=0.0677	

_649_	N=1800	M=1491		S=309	Z=25	B=257	D1=204	D2=212	C=0.2062	D=0.9623	X=0.0693	

_650_	N=2000	M=1669		S=331	Z=25	B=296	D1=237	D2=239	C=0.1993	D=0.9916	X=0.0669	

_651_	N=200	M=166		S=34	Z=23	B=103	D1=64	D2=65	C=0.3786	D=0.9846	X=0.0658	

_652_	N=400	M=335		S=65	Z=25	B=151	D1=100	D2=105	C=0.3377	D=0.9524	X=0.0686	

_653_	N=600	M=490		S=110	Z=24	B=181	D1=126	D2=128	C=0.3039	D=0.9844	X=0.0665	

_654_	N=800	M=669		S=131	Z=24	B=204	D1=143	D2=161	C=0.2990	D=0.8882	X=0.0664	

_655_	N=1000	M=830		S=170	Z=26	B=227	D1=179	D2=167	C=0.2643	D=0.9330	X=0.0640	

_656_	N=1200	M=1008		S=192	Z=25	B=218	D1=163	D2=168	C=0.2523	D=0.9702	X=0.0740	

_657_	N=1400	M=1187		S=213	Z=26	B=244	D1=189	D2=193	C=0.2254	D=0.9793	X=0.0662	

_658_	N=1600	M=1329		S=271	Z=25	B=269	D1=216	D2=212	C=0.2119	D=0.9815	X=0.0685	

_659_	N=1800	M=1490		S=310	Z=25	B=276	D1=216	D2=215	C=0.2210	D=0.9954	X=0.0681	

_660_	N=2000	M=1657		S=343	Z=25	B=276	D1=230	D2=222	C=0.1957	D=0.9652	X=0.0681	

_661_	N=200	M=167		S=33	Z=24	B=110	D1=64	D2=62	C=0.4364	D=0.9688	X=0.0641	

_662_	N=400	M=331		S=69	Z=23	B=164	D1=106	D2=104	C=0.3659	D=0.9811	X=0.0651	

_663_	N=600	M=529		S=71	Z=25	B=210	D1=150	D2=150	C=0.2857	D=1.0000	X=0.0610	

_664_	N=800	M=667		S=133	Z=25	B=213	D1=156	D2=153	C=0.2817	D=0.9808	X=0.0682	

_665_	N=1000	M=835		S=165	Z=26	B=242	D1=184	D2=183	C=0.2438	D=0.9946	X=0.0648	

_666_	N=1200	M=1002		S=198	Z=23	B=259	D1=191	D2=208	C=0.2625	D=0.9183	X=0.0662	

_667_	N=1400	M=1164		S=236	Z=24	B=253	D1=196	D2=197	C=0.2253	D=0.9949	X=0.0674	

_668_	N=1600	M=1336		S=264	Z=25	B=301	D1=237	D2=229	C=0.2392	D=0.9662	X=0.0631	

_669_	N=1800	M=1518		S=282	Z=26	B=289	D1=222	D2=230	C=0.2318	D=0.9652	X=0.0663	

_670_	N=2000	M=1668		S=332	Z=26	B=309	D1=248	D2=252	C=0.1974	D=0.9841	X=0.0657	

_671_	N=200	M=161		S=39	Z=22	B=97	D1=58	D2=58	C=0.4021	D=1.0000	X=0.0679	

_672_	N=400	M=329		S=71	Z=23	B=148	D1=100	D2=96	C=0.3514	D=0.9600	X=0.0665	

_673_	N=600	M=488		S=112	Z=22	B=183	D1=135	D2=137	C=0.2623	D=0.9854	X=0.0692	

_674_	N=800	M=647		S=153	Z=24	B=233	D1=167	D2=156	C=0.3305	D=0.9341	X=0.0635	

_675_	N=1000	M=827		S=173	Z=24	B=251	D1=189	D2=190	C=0.2470	D=0.9947	X=0.0656	

_676_	N=1200	M=971		S=229	Z=25	B=278	D1=199	D2=215	C=0.2842	D=0.9256	X=0.0598	

_677_	N=1400	M=1139		S=261	Z=23	B=248	D1=194	D2=190	C=0.2339	D=0.9794	X=0.0683	

_678_	N=1600	M=1290		S=310	Z=23	B=281	D1=225	D2=221	C=0.2135	D=0.9822	X=0.0678	

_679_	N=1800	M=1495		S=305	Z=25	B=298	D1=240	D2=238	C=0.2013	D=0.9917	X=0.0642	

_680_	N=2000	M=1640		S=360	Z=26	B=310	D1=255	D2=234	C=0.2452	D=0.9176	X=0.0660	

_681_	N=200	M=161		S=39	Z=22	B=107	D1=65	D2=66	C=0.3925	D=0.9848	X=0.0564	

_682_	N=400	M=336		S=64	Z=24	B=126	D1=86	D2=89	C=0.3175	D=0.9663	X=0.0746	

_683_	N=600	M=501		S=99	Z=24	B=178	D1=131	D2=136	C=0.2640	D=0.9632	X=0.0650	

_684_	N=800	M=660		S=140	Z=24	B=208	D1=155	D2=150	C=0.2788	D=0.9677	X=0.0676	

_685_	N=1000	M=838		S=162	Z=24	B=231	D1=179	D2=176	C=0.2381	D=0.9832	X=0.0641	

_686_	N=1200	M=1004		S=196	Z=25	B=226	D1=171	D2=173	C=0.2434	D=0.9884	X=0.0697	

_687_	N=1400	M=1165		S=235	Z=25	B=251	D1=199	D2=183	C=0.2709	D=0.9196	X=0.0730	

_688_	N=1600	M=1353		S=247	Z=25	B=304	D1=243	D2=243	C=0.2007	D=1.0000	X=0.0627	

_689_	N=1800	M=1519		S=281	Z=26	B=279	D1=225	D2=214	C=0.2330	D=0.9511	X=0.0669	

_690_	N=2000	M=1673		S=327	Z=24	B=280	D1=225	D2=220	C=0.2143	D=0.9778	X=0.0659	

_691_	N=200	M=174		S=26	Z=21	B=102	D1=68	D2=60	C=0.4118	D=0.8824	X=0.0678	

_692_	N=400	M=330		S=70	Z=24	B=142	D1=91	D2=92	C=0.3592	D=0.9891	X=0.0705	

_693_	N=600	M=503		S=97	Z=25	B=176	D1=129	D2=123	C=0.3011	D=0.9535	X=0.0706	

_694_	N=800	M=663		S=137	Z=25	B=216	D1=164	D2=155	C=0.2824	D=0.9451	X=0.0668	

_695_	N=1000	M=834		S=166	Z=23	B=222	D1=161	D2=164	C=0.2748	D=0.9817	X=0.0671	

_696_	N=1200	M=997		S=203	Z=24	B=243	D1=183	D2=193	C=0.2469	D=0.9482	X=0.0657	

_697_	N=1400	M=1160		S=240	Z=25	B=239	D1=192	D2=188	C=0.2134	D=0.9792	X=0.0723	

_698_	N=1600	M=1332		S=268	Z=25	B=268	D1=218	D2=210	C=0.2164	D=0.9633	X=0.0657	

_699_	N=1800	M=1497		S=303	Z=24	B=267	D1=207	D2=224	C=0.2247	D=0.9241	X=0.0654	

_700_	N=2000	M=1696		S=304	Z=26	B=309	D1=241	D2=247	C=0.2201	D=0.9757	X=0.0637	

_701_	N=200	M=170		S=30	Z=20	B=103	D1=64	D2=68	C=0.3786	D=0.9412	X=0.0617	

_702_	N=400	M=326		S=74	Z=23	B=156	D1=107	D2=101	C=0.3526	D=0.9439	X=0.0625	

_703_	N=600	M=486		S=114	Z=25	B=169	D1=131	D2=121	C=0.2840	D=0.9237	X=0.0690	

_704_	N=800	M=668		S=132	Z=26	B=216	D1=156	D2=164	C=0.2778	D=0.9512	X=0.0678	

_705_	N=1000	M=821		S=179	Z=23	B=206	D1=155	D2=147	C=0.2864	D=0.9484	X=0.0729	

_706_	N=1200	M=1013		S=187	Z=23	B=240	D1=178	D2=179	C=0.2583	D=0.9944	X=0.0663	

_707_	N=1400	M=1168		S=232	Z=23	B=267	D1=208	D2=208	C=0.2210	D=1.0000	X=0.0655	

_708_	N=1600	M=1344		S=256	Z=26	B=277	D1=217	D2=212	C=0.2347	D=0.9770	X=0.0662	

